system:index,date,.geo
20230118T001306_20230118T011734_1,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T072806_20230118T081054,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T090806_20230118T094747,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T120306_20230118T130759_1,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T120306_20230118T130759_2,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T170806_20230118T180637_1,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T170806_20230118T180637_2,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T070806_20230119T075037,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T071306_20230119T075204,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T084806_20230119T092901,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T085306_20230119T093014,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T150806_20230119T160856_1,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T150806_20230119T160856_2,2023-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T065306_20230120T073402,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T082806_20230120T091235,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T083306_20230120T091305,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T130806_20230120T141057_1,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T130806_20230120T141057_2,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T181306_20230120T191132_1,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T181306_20230120T191132_2,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T074306_20230121T084534_1,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T074306_20230121T084534_2,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T081306_20230121T085501,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T092306_20230121T102608_1,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T092306_20230121T102608_2,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T175306_20230121T185334_1,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T175306_20230121T185334_2,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T040306_20230122T050328_1,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T040306_20230122T050328_2,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T075306_20230122T083435,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T122806_20230122T133358_1,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T122806_20230122T133358_2,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T020306_20230123T030505_1,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T020306_20230123T030505_2,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T073306_20230123T081635,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T073806_20230123T081730,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T091306_20230123T095430,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T120806_20230123T131353_1,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T120806_20230123T131353_2,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T135306_20230123T145455_1,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T135306_20230123T145455_2,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T203806_20230123T213643_1,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T203806_20230123T213643_2,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T221806_20230123T231801_1,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T221806_20230123T231801_2,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T064806_20230124T074931_1,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T064806_20230124T074931_2,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T071306_20230124T075739,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T071806_20230124T075820,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T085306_20230124T093703,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T085806_20230124T093801,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T100806_20230124T111033_1,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T100806_20230124T111033_2,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T065806_20230125T073831,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T083806_20230125T091902,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T232306_20230126T002937_1,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T232306_20230126T002937_2,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T074806_20230126T084857_1,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T074806_20230126T084857_2,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T081806_20230126T085928,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T082306_20230126T090031,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T093306_20230126T103158_1,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T093306_20230126T103158_2,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T111306_20230126T121931_1,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T111306_20230126T121931_2,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T161806_20230126T171831_1,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T161806_20230126T171831_2,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127T022806_20230127T033001_1,2023-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127T022806_20230127T033001_2,2023-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127T075806_20230127T084138,2023-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127T080306_20230127T084255,2023-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128T073806_20230128T082208,2023-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128T074306_20230128T082434,2023-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T065306_20230129T075607_1,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T065306_20230129T075607_2,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T071806_20230129T080434,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T072306_20230129T080532,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T090306_20230129T094457,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T170306_20230129T180233_1,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T170306_20230129T180233_2,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T220806_20230129T230716_1,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129T220806_20230129T230716_2,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T031306_20230130T041156_1,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T031306_20230130T041156_2,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T070306_20230130T074541,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T084306_20230130T092509,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T084806_20230130T092605,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T095806_20230130T105633_1,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T095806_20230130T105633_2,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T131806_20230130T142322_2,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T182306_20230130T192359_1,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130T182306_20230130T192359_2,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T025306_20230131T035500_1,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T025306_20230131T035500_2,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T064806_20230131T072845,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T082306_20230131T090737,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T082806_20230131T090808,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T130306_20230131T140406_1,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T130306_20230131T140406_2,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T230806_20230201T001739_1,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131T230806_20230201T001739_2,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T080306_20230201T084605,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T080806_20230201T084759,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T105806_20230201T121001_1,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T105806_20230201T121001_2,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T110306_20230201T120933_1,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T110306_20230201T120933_2,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T142306_20230201T152700_1,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T142306_20230201T152700_2,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201T160306_20230201T170350_2,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T003306_20230202T013733_1,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T003306_20230202T013733_2,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T074806_20230202T082631,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T104306_20230202T115007_1,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T104306_20230202T115007_2,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T154806_20230202T164704_1,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T154806_20230202T164704_2,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T204806_20230202T214958_1,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T204806_20230202T214958_2,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T205306_20230202T214935_1,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202T205306_20230202T214935_2,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230203T072806_20230203T080943,2023-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230203T090806_20230203T094937,2023-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T070806_20230204T075045,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T071306_20230204T075304,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T084806_20230204T093305,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T085306_20230204T093354,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T114306_20230204T125235_1,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T114306_20230204T125235_2,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T183306_20230204T192958_1,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T183306_20230204T192958_2,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T025806_20230205T040028_1,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T025806_20230205T040028_2,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T065306_20230205T073409,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T082806_20230205T091331,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T083306_20230205T091406,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T130806_20230205T141054_1,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T130806_20230205T141054_2,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T162806_20230205T172956_1,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T162806_20230205T172956_2,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T163306_20230205T173229_1,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T163306_20230205T173229_2,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T213306_20230205T223228_1,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205T213306_20230205T223228_2,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T042306_20230206T052603_2,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T081306_20230206T085525,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T110806_20230206T121636_1,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T110806_20230206T121636_2,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T142806_20230206T153055_1,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206T142806_20230206T153055_2,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T075306_20230207T083406,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T141306_20230207T151333_1,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T141306_20230207T151333_2,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T191306_20230207T201417_1,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T191306_20230207T201417_2,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208T073306_20230208T081739,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208T073806_20230208T081831,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208T091306_20230208T095636,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208T203806_20230208T213804_1,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208T203806_20230208T213804_2,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T032306_20230209T042452_1,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T032306_20230209T042452_2,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T050306_20230209T060452_1,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T050306_20230209T060452_2,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T071306_20230209T075837,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T071806_20230209T075908,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T085306_20230209T093728,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T085806_20230209T094056,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T100806_20230209T111031_1,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T100806_20230209T111031_2,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T215806_20230209T225805_1,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209T215806_20230209T225805_2,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T030306_20230210T040727_1,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T030306_20230210T040727_2,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T065806_20230210T074006,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T083806_20230210T091900,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T113306_20230210T124105_1,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T113306_20230210T124105_2,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T163806_20230210T174002_1,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210T163806_20230210T174002_2,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T024806_20230211T034824_1,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T024806_20230211T034824_2,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T081806_20230211T085939,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T082306_20230211T090157,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T161806_20230211T171728_1,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211T161806_20230211T171728_2,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T073306_20230212T083330_1,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T073306_20230212T083330_2,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T075806_20230212T084131,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T080306_20230212T084141,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T091306_20230212T101250_1,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T091306_20230212T101250_2,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T123806_20230212T134025_1,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T123806_20230212T134025_2,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T141806_20230212T152103_1,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T141806_20230212T152103_2,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T224306_20230212T235014_1,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212T224306_20230212T235014_2,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T071306_20230213T081404_1,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T071306_20230213T081404_2,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T073806_20230213T082138,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T074306_20230213T082232,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T085306_20230213T095458_1,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T085306_20230213T095458_2,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T121806_20230213T132026_1,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T121806_20230213T132026_2,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T204306_20230213T214433_1,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213T204306_20230213T214433_2,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
